uri	deptid	photo	type	name	title
http://vivo.ufl.edu/individual/n16768	60353048		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Kennington, Mary Sue	Extension Agt III
http://vivo.ufl.edu/individual/n167712128	29051700		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Caplan-Shaw, Caralee Elizabeth	
http://vivo.ufl.edu/individual/n1677291221	29020100;29020000;29020200	ahn.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Ahn, Andrew H	Assistant Professor
http://vivo.ufl.edu/individual/n1677447060	26020800;26020100;26020500;26020000;26020400;26020300;26020700;26020200;26020900;26020600	tasciA.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Tasci,Asli Deniz Asiye	
http://vivo.ufl.edu/individual/n16776	60731000;60733000;60732000;60734000;60730000;60736000;60735000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivoweb.org/ontology/core#Postdoc;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivoweb.org/ontology/core#NonFacultyAcademic	Yan, Qing	
http://vivo.ufl.edu/individual/n167804543	29050408;29050406;29050407;29050404;29050405;29050403;29050400;29050401		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivoweb.org/ontology/core#Postdoc;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity;http://vivoweb.org/ontology/core#NonFacultyAcademic	Qi, Yanfei	
http://vivo.ufl.edu/individual/n167893432	24170000;24040200;24040000;24040100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Wondracek, Jenny	
http://vivo.ufl.edu/individual/n1679826924	60060000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Grogan, Kelly A	
http://vivo.ufl.edu/individual/n1680864836	29050103;29050102;29050101;29050100;29052000;29052001;29050105;29050104;29051003;29050000;29051800;29051004;29051000;29052200;29052100	stalvey.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Stalvey, Carolyn F	Clinical Assistant Professor
http://vivo.ufl.edu/individual/n16811	16220100;16229000;16229010;16227000;16229050;16220000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Tatem, Andrew	
http://vivo.ufl.edu/individual/n1681101286			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivo.ufl.edu/ontology/vivo-ufl/Consultant;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person	Eivaz,Nathan A	
http://vivo.ufl.edu/individual/n1681111740			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Zhao,Zilong	
http://vivo.ufl.edu/individual/n1681506421			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivo.ufl.edu/ontology/vivo-ufl/Consultant;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person	Tran,Khiem T	
http://vivo.ufl.edu/individual/n168154			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Clifton, Kari	Grad Research Asst
http://vivo.ufl.edu/individual/n1681746438			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Gutwein,Jenny Leanne	
http://vivo.ufl.edu/individual/n16819	60774000;60772000;60771000;60775000;60773000;60777000;60778000;60776000;60770000;60779000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Marois, James J	Professor of Pl
http://vivo.ufl.edu/individual/n1682	60095000;60091000;60097000;60094000;60090000;60096000;60092000;60098000;60093000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://vivo.ufl.edu/ontology/vivo-ufl/MiscFaculty;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Block, Christopher Jeremy	Graduate Asst - R
http://vivo.ufl.edu/individual/n1682385514			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivo.ufl.edu/ontology/vivo-ufl/Consultant;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person	Bryan, Kisha C	
http://vivo.ufl.edu/individual/n16828	13040000;13040100;13040200;13040300	frosch.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Frosch, Joan Diane	Professor
http://vivo.ufl.edu/individual/n168338			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Polkes, Amy	
http://vivo.ufl.edu/individual/n168355682	19079000;19070100;19070000;19070300;19070200		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivoweb.org/ontology/core#Postdoc;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity;http://vivoweb.org/ontology/core#NonFacultyAcademic	Paramygin, Vladimir A	Post-doc
http://vivo.ufl.edu/individual/n16842	16960300;16940500;16010500;16520300;16527000;16520100;16700000;16520000;16960100;16960000;16010300;16960500;16000000;16019000;16960400;16010100;16010000;16010900;16010700;16560100;16011900;16969000	waylen.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Waylen, Peter Robert	Professor
http://vivo.ufl.edu/individual/n1684401377	29090900		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#NonAcademic;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Lyles, Teresa A	Coordinator Research Programs 2
http://vivo.ufl.edu/individual/n1685418787	19079000;19070100;19070000;19070300;19070200		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivoweb.org/ontology/core#Postdoc;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity;http://vivoweb.org/ontology/core#NonFacultyAcademic	Lawrence, Adrian M	
http://vivo.ufl.edu/individual/n1686	16120900;16127000;16120108;16121500;16128000;16120100;16128025;16120104;16128020;16120106;16120000;16123200;16121700;16128005;16120102;16122800;16129003;16129002;16129001;16129000;16129006;16129005;16129004;16120910;16120700;16128030;16121100;16128010;16120500;16128015;16121300;16120300;16129050;16129051		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Polfer, Nicolas Camille	Assistant Professor
http://vivo.ufl.edu/individual/n1686095861			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember	Linhoss,John E	
http://vivo.ufl.edu/individual/n1686312403	29120500;35030200;29120800;29120100;29121000;29120400;29120000;29120700;29120300;29120600;29120200;29120900		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivo.ufl.edu/ontology/vivo-ufl/Consultant;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity;http://xmlns.com/foaf/0.1/Person	Flores, Cindi G	
http://vivo.ufl.edu/individual/n16865	34100300;34100200;34100103;34100102;34100101;34100100;34100000;34100400		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://vivo.ufl.edu/ontology/vivo-ufl/MiscFaculty;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Khatri, Nilofer A	Student
http://vivo.ufl.edu/individual/n16875	60351019		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Mahan, William T,Jr	EA IV Aq/Nat Res/Res Hort/4-H Youth De
http://vivo.ufl.edu/individual/n16878	30160000;30160100;30030000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Lavina, Joel S	Clinical Assistant Professor
http://vivo.ufl.edu/individual/n1688145815	29260200;29260100;29260000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Parker, Nicole Teoh	
http://vivo.ufl.edu/individual/n1688857952			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember	Mccracken, Michael	
http://vivo.ufl.edu/individual/n1689294164	60095000;60091000;60097000;60094000;60090000;60096000;60092000;60098000;60093000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivoweb.org/ontology/core#Postdoc;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivoweb.org/ontology/core#NonFacultyAcademic	Yeo, Wonsik	
http://vivo.ufl.edu/individual/n16905	18010100;18010000;18020200;18010200;18040000;18200200;18040100;18200000;18040300;18200100;18020000;18040400;18020100;18250100;18100100;18350100;18350000;18250000;18100000;18190000;18220000;18190100;18220100;18000000	Luis Ponjuan(1).jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Ponjuan, Luis	Asst. Professor
http://vivo.ufl.edu/individual/n1691198523	56021900;56022301;56021800;56021801;56020400;56021200;56022400;56021101;56021100;56021102;56022500;56020600;56022200;56022300;56020000;56030600;56030601;56030602;56022000;56030100;56010500;56022100;56020900;56010400;56030300;56030200;56010200;56021700;56010100;56020100;56020101;56021600;56010000;56020200;56021500;56020300;56020301;56020302;56020303;56021400;56022600;56000000;56030500;56030400;56030000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Neubig, Kurt Maximilli	
http://vivo.ufl.edu/individual/n16914			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Baxley,Melissa Roxanne	
http://vivo.ufl.edu/individual/n1691480232	29260200;29260100;29260000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember	Yang, Hui	
http://vivo.ufl.edu/individual/n16915			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Bjoraker,David Gary	
http://vivo.ufl.edu/individual/n1692075949	16400100;16407000;16409000;16400900;16400000;16400300;16402000;16409050;16400700;16401100;16409002		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivo.ufl.edu/ontology/vivo-ufl/Consultant;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person	Hill,Jessica C	
http://vivo.ufl.edu/individual/n16926	30090000;30090100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Garrison, Robert Donald Md	Associate Professor and  Prdir
http://vivo.ufl.edu/individual/n1693006490	19020000;19020100;19020200;19029000;19020500		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity;http://vivoweb.org/ontology/core#FacultyMember	Rollin, Bertrand	Research Assistant Scientist
http://vivo.ufl.edu/individual/n16939	16340000;16340100;16347000;16342000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Witmer, Gene	Assoc. Professor
http://vivo.ufl.edu/individual/n1693967115	29140101;29140100;29140103;29140102;29140000;29142200;29141600;29141800;29141700;29141003;29141002;29141001;29141000;29141004;29141100;29142000;29141200;29141300;29142100;29141900;29140500;29140400;29140401;29140402;29140403;29140300;29141400;29140200;29141500	chang.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Chang, Catherine K	
http://vivo.ufl.edu/individual/n1694	28059000;28052300;28050000;28051703;28056000;28050400;28050102;28052000;28050100;28050101;28052400;28051600;28051800;28050200;28051700;28052500;28051900;28050300;28052200		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#EmeritusFaculty;http://vivoweb.org/ontology/core#EmeritusProfessor;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Jacobson, Elliott R	Professor
http://vivo.ufl.edu/individual/n1694733865	19020000;19020100;19020200;19029000;19020500		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Moon,Hee Chang	
http://vivo.ufl.edu/individual/n16950		KennethKellner.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivo.ufl.edu/ontology/vivo-ufl/Consultant;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#EmeritusProfessor;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person	Kellner,Kenneth R	
http://vivo.ufl.edu/individual/n16952	29091401;29091400		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Modica, Renee Frances	Clinical Assistant Professor
http://vivo.ufl.edu/individual/n1695489315			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Willis,Crystal D	
http://vivo.ufl.edu/individual/n1696466972	29091801;29091800;29091802		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivo.ufl.edu/ontology/vivo-ufl/Consultant;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person	Bunch,Shirley Terri	
http://vivo.ufl.edu/individual/n16965	30160000;30160100;30030000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Ravago, Leslie Chua	Clinical Assistant Professor
http://vivo.ufl.edu/individual/n16967	19060400;19060300;19060000;19060100;19069000	akcali.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;BX2D6a5ca38cX3A13cdf898ee1X3AX2D9b6;BX2D6a5ca38cX3A13cdfdd9399X3AX2D7286;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity;http://xmlns.com/foaf/0.1/Agent;Ba7d204X3A135d4c20164X3AX2D1fa0;BX2D6a5ca38cX3A13cdfc21578X3AX2D622c	Akcali, Elif	Associate Professor
http://vivo.ufl.edu/individual/n16972	29050103;29050102;29050101;29050100;29052000;29052200;29050105;29050104;29050000;29051800;29051004;29051000;29051003;29052100;29052001	rosenberg.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Rosenberg, Eric I	Associate Professor & Div Chief
http://vivo.ufl.edu/individual/n169829840	29150100;29150000;29150300		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Wang, Jiangang	
http://vivo.ufl.edu/individual/n16985	24010300;24010050;24060300;24060206;24030000;24060204;24060205;24060202;24010650;24060201;24030100;24070200;24070300;24070000;24010400;24070100;24070101;24010500;24060207;24060100;24060000;24010600;24020110;24020111;24010700;24050100;24010000;24020000;24060200;24020108;24000000;24030200;24020103;24020300;24070401;24070400;24020200;24050000;24020101;24020100;24010100;24020106;24020105;24020104;24020107;24050101;24020109;24010200	Lear.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Lear, Elizabeth Tyson	Professor
http://vivo.ufl.edu/individual/n16999			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Rucker,Clary S	
http://vivo.ufl.edu/individual/n170052	16120900;16127000;16120108;16121500;16128000;16120100;16128025;16128005;16128020;16120106;16120000;16123200;16121700;16120104;16120102;16122800;16129003;16129002;16129001;16129000;16129006;16129005;16129004;16120910;16120700;16128030;16121100;16128010;16120500;16128015;16121300;16120300;16129050;16129051		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Killian, Benjamin	Lecturer
http://vivo.ufl.edu/individual/n1701930272			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivo.ufl.edu/ontology/vivo-ufl/Consultant;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person	Ramo,Brandon A	
http://vivo.ufl.edu/individual/n1702232981	16309001		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Lin, Tzu Ting	
http://vivo.ufl.edu/individual/n1702630476	32060100;32060300		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Louzon, Patricia R	
http://vivo.ufl.edu/individual/n17032	04030200;04030100;04030000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Tannen, Tina	Clinical Assistant Professor
http://vivo.ufl.edu/individual/n1703269156	28041500;28040200;28042300;28042100;28042400;28042000;28040101;28040100;28041900;28041700;28040000;28040102;28040300;28042200		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Rusin, Cheryl Ann	
http://vivo.ufl.edu/individual/n17033	15030000;15030600;15030100;15030800;15030200	lucas.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Lucas, Elmer D	Lecturer
http://vivo.ufl.edu/individual/n1703778235	29200200;29200700;29200300;29200400;29200000;29200500;29200100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Zhang, Mei	Assistant Scientist
